player_id,player_name,dimension_value,events,avg_score,win_rate,good_count,bad_count
1984,Bryce Hendrix,Calm,4,-1.295,0.5,2.0,1.0
1318,Bryson DeChambeau,Calm,33,-1.955,0.455,15.0,4.0
1318,Bryson DeChambeau,Moderate,28,-0.025,0.286,8.0,9.0
1318,Bryson DeChambeau,Tough,1,-8.43,1.0,1.0,0.0
1422,Bryson Nimmer,Calm,16,0.933,0.188,3.0,7.0
1422,Bryson Nimmer,Moderate,10,1.715,0.1,1.0,5.0
1405,Bubba Watson,Moderate,18,-0.437,0.167,3.0,4.0
1405,Bubba Watson,Calm,10,0.2,0.2,2.0,3.0
1405,Bubba Watson,Tough,2,3.695,0.0,0.0,1.0
1202,Bud Cauley,Calm,95,-0.192,0.284,27.0,22.0
1202,Bud Cauley,Moderate,54,-0.338,0.241,13.0,8.0
1202,Bud Cauley,Tough,8,-0.433,0.125,1.0,0.0
1105,Byeong Hun An,Calm,168,-0.242,0.262,44.0,36.0
1105,Byeong Hun An,Moderate,96,-0.765,0.354,34.0,14.0
1105,Byeong Hun An,Tough,9,0.659,0.111,1.0,2.0
1154,C.T. Pan,Calm,118,0.019,0.212,25.0,24.0
1154,C.T. Pan,Moderate,77,0.027,0.234,18.0,24.0
1154,C.T. Pan,Tough,8,0.162,0.125,1.0,2.0
2189,Caden Fioroni,Moderate,1,4.35,0.0,0.0,1.0
2189,Caden Fioroni,Calm,1,4.87,0.0,0.0,1.0
1726,Caleb Hicks,Calm,6,2.367,0.0,0.0,4.0
2167,Caleb Manuel,Moderate,2,6.12,0.0,0.0,2.0
1636,Caleb Surratt,Calm,5,1.914,0.0,0.0,2.0
1636,Caleb Surratt,Moderate,3,-2.493,0.667,2.0,0.0
1636,Caleb Surratt,Tough,1,14.96,0.0,0.0,1.0
1714,Caleb VanArragon,Moderate,3,2.64,0.0,0.0,2.0
1714,Caleb VanArragon,Calm,3,-0.163,0.0,0.0,0.0
2194,Callum Conner Davison,Calm,1,6.47,0.0,0.0,1.0
2194,Callum Conner Davison,Moderate,1,6.01,0.0,0.0,1.0
1591,Callum McNeill,Calm,8,2.113,0.0,0.0,4.0
1591,Callum McNeill,Moderate,2,3.765,0.0,0.0,2.0
1469,Callum Shinkwin,Calm,11,0.543,0.364,4.0,5.0
1469,Callum Shinkwin,Moderate,6,1.772,0.167,1.0,3.0
1469,Callum Shinkwin,Tough,1,0.21,0.0,0.0,0.0
1124,Callum Tarren,Calm,145,0.367,0.234,34.0,38.0
1124,Callum Tarren,Moderate,86,0.156,0.233,20.0,28.0
1124,Callum Tarren,Tough,13,1.484,0.154,2.0,6.0
1605,Calum Hill,Calm,6,-1.282,0.5,3.0,1.0
1605,Calum Hill,Moderate,3,-1.06,0.333,1.0,0.0
1605,Calum Hill,Tough,1,-1.79,0.0,0.0,0.0
1802,Calum Scott,Moderate,3,0.79,0.333,1.0,1.0
1802,Calum Scott,Calm,1,-2.44,1.0,1.0,0.0
1059,Cam Davis,Calm,206,0.378,0.262,54.0,61.0
1059,Cam Davis,Moderate,114,-0.384,0.272,31.0,22.0
1059,Cam Davis,Tough,8,0.491,0.25,2.0,3.0
2286,Cam Kellett,Calm,2,-0.075,0.5,1.0,1.0
2335,Cameron Adam,Moderate,2,-0.285,0.0,0.0,0.0
2440,Cameron Beckman,Moderate,1,4.0,0.0,0.0,1.0
1117,Cameron Champ,Calm,161,0.27,0.242,39.0,44.0
1117,Cameron Champ,Moderate,85,0.423,0.188,16.0,27.0
1117,Cameron Champ,Tough,7,-0.683,0.286,2.0,1.0
2190,Cameron Huss,Calm,2,3.19,0.0,0.0,1.0
1235,Cameron Percy,Calm,55,0.091,0.255,14.0,15.0
1235,Cameron Percy,Moderate,53,0.08,0.208,11.0,13.0
1235,Cameron Percy,Tough,1,0.96,0.0,0.0,0.0
1836,Cameron Sisk,Calm,4,-2.245,0.5,2.0,1.0
1260,Cameron Smith,Calm,46,-1.325,0.37,17.0,6.0
1260,Cameron Smith,Moderate,38,-1.198,0.395,15.0,7.0
1260,Cameron Smith,Tough,4,-0.078,0.5,2.0,2.0
2255,Cameron Tankersley,Calm,2,3.805,0.0,0.0,1.0
1306,Cameron Tringale,Calm,38,0.134,0.211,8.0,10.0
1306,Cameron Tringale,Moderate,28,-0.293,0.25,7.0,7.0
1034,Cameron Young,Calm,222,-0.868,0.351,78.0,32.0
1034,Cameron Young,Moderate,125,-0.518,0.304,38.0,30.0
1034,Cameron Young,Tough,13,-1.578,0.462,6.0,1.0
2356,Camiko Smith,Moderate,1,5.22,0.0,0.0,1.0
2356,Camiko Smith,Tough,1,-1.83,0.0,0.0,0.0
1118,Camilo Villegas,Calm,144,0.983,0.174,25.0,50.0
1118,Camilo Villegas,Moderate,92,0.357,0.174,16.0,21.0
1118,Camilo Villegas,Tough,15,0.118,0.2,3.0,2.0
1988,Carl Pettersson,Moderate,3,1.21,0.0,0.0,0.0
1988,Carl Pettersson,Calm,1,2.42,0.0,0.0,1.0
1187,Carl Yuan,Calm,106,0.885,0.142,15.0,35.0
1187,Carl Yuan,Moderate,59,0.241,0.305,18.0,18.0
1187,Carl Yuan,Tough,8,1.023,0.25,2.0,3.0
1720,Carlos Franco,Moderate,5,4.758,0.0,0.0,4.0
1720,Carlos Franco,Calm,1,4.42,0.0,0.0,1.0
1338,Carlos Ortiz,Calm,34,0.68,0.176,6.0,11.0
1338,Carlos Ortiz,Moderate,19,0.579,0.211,4.0,6.0
1801,Carlos Pigem,Calm,2,-1.005,0.5,1.0,0.0
1801,Carlos Pigem,Moderate,2,1.4,0.0,0.0,0.0
2142,Carlos Sainz Jr.,Moderate,2,1.58,0.0,0.0,0.0
1912,Carson Bacha,Calm,3,-1.497,0.667,2.0,1.0
1912,Carson Bacha,Moderate,1,3.08,0.0,0.0,1.0
2196,Carson Bertagnole,Moderate,2,2.18,0.0,0.0,1.0
1949,Carson Herron,Calm,3,3.79,0.0,0.0,2.0
1949,Carson Herron,Moderate,1,1.33,0.0,0.0,0.0
2080,Carson Johnson,Calm,2,5.03,0.0,0.0,1.0
2258,Carson Lundell,Calm,1,4.81,0.0,0.0,1.0
2258,Carson Lundell,Moderate,1,-0.23,0.0,0.0,0.0
2329,Carson Schaake,Calm,2,4.305,0.0,0.0,2.0
1088,Carson Young,Calm,186,-0.142,0.263,49.0,41.0
1088,Carson Young,Moderate,92,0.426,0.152,14.0,25.0
1088,Carson Young,Tough,13,0.412,0.077,1.0,2.0
1792,Carter Jenkins,Calm,5,4.224,0.0,0.0,4.0
1576,Casey Jarvis,Calm,11,0.985,0.273,3.0,5.0
2216,Casey Pyne,Moderate,2,5.73,0.0,0.0,2.0
2131,Cavin Mccall,Moderate,1,8.85,0.0,0.0,1.0
2131,Cavin Mccall,Calm,1,7.69,0.0,0.0,1.0
2435,Chad Campbell,Moderate,2,3.68,0.0,0.0,2.0
1766,Chad Collins,Calm,4,2.43,0.0,0.0,2.0
1766,Chad Collins,Moderate,2,-1.08,0.5,1.0,0.0
1723,Chad Hambright,Calm,6,2.768,0.0,0.0,3.0
1023,Chad Ramey,Calm,231,0.106,0.277,64.0,60.0
1023,Chad Ramey,Moderate,125,0.344,0.176,22.0,29.0
1023,Chad Ramey,Tough,12,-0.112,0.25,3.0,3.0
2037,Chad Sewell,Calm,3,-2.497,0.667,2.0,0.0
2037,Chad Sewell,Moderate,1,2.08,0.0,0.0,1.0
1148,Chan Kim,Calm,136,-0.366,0.279,38.0,23.0
1148,Chan Kim,Moderate,64,-0.131,0.203,13.0,14.0
1148,Chan Kim,Tough,8,-0.579,0.25,2.0,2.0
1406,Chandler Blanchet,Calm,20,0.58,0.15,3.0,6.0
1406,Chandler Blanchet,Moderate,7,-0.7,0.571,4.0,3.0
1406,Chandler Blanchet,Tough,2,3.175,0.0,0.0,2.0
1159,Chandler Phillips,Calm,128,-0.095,0.25,32.0,29.0
1159,Chandler Phillips,Moderate,61,0.304,0.197,12.0,14.0
1159,Chandler Phillips,Tough,10,-1.5,0.3,3.0,1.0
1834,Chanmin Jung,Calm,4,2.785,0.0,0.0,2.0
1360,Charl Schwartzel,Moderate,23,-0.289,0.217,5.0,4.0
1360,Charl Schwartzel,Calm,17,2.072,0.0,0.0,7.0
1360,Charl Schwartzel,Tough,3,1.623,0.0,0.0,1.0
1372,Charles Howell III,Calm,26,-0.612,0.192,5.0,5.0
1372,Charles Howell III,Moderate,14,-0.042,0.357,5.0,5.0
2358,Charles Jahn,Moderate,2,4.185,0.0,0.0,2.0
1826,Charles Osborne,Calm,4,-2.635,0.5,2.0,0.0
1637,Charles Porter,Calm,7,-0.479,0.286,2.0,3.0
1637,Charles Porter,Moderate,2,4.35,0.0,0.0,1.0
1108,Charley Hoffman,Calm,159,0.367,0.208,33.0,48.0
1108,Charley Hoffman,Moderate,102,0.302,0.245,25.0,26.0
1108,Charley Hoffman,Tough,8,-0.773,0.375,3.0,1.0
1787,Charlie Beljan,Calm,5,3.648,0.2,1.0,3.0
1787,Charlie Beljan,Moderate,1,-4.73,1.0,1.0,0.0
2433,Charlie Flynn,Calm,2,4.19,0.0,0.0,2.0
1962,Charlie Hillier,Calm,4,1.955,0.25,1.0,2.0
2359,Charlie Lindh,Moderate,2,1.76,0.0,0.0,0.0
1623,Charlie Reiter,Moderate,6,0.745,0.167,1.0,3.0
1623,Charlie Reiter,Calm,4,3.488,0.0,0.0,2.0
2073,Charlie Wi,Calm,1,5.42,0.0,0.0,1.0
2073,Charlie Wi,Moderate,1,-0.73,0.0,0.0,0.0
1483,Chase Hanna,Calm,13,0.691,0.154,2.0,5.0
1483,Chase Hanna,Moderate,3,0.68,0.333,1.0,2.0
1483,Chase Hanna,Tough,1,3.21,0.0,0.0,1.0
1426,Chase Johnson,Calm,16,1.678,0.063,1.0,8.0
1426,Chase Johnson,Moderate,7,2.226,0.0,0.0,3.0
1426,Chase Johnson,Tough,1,1.16,0.0,0.0,0.0
2139,Chase Koepka,Calm,2,0.37,0.0,0.0,0.0
2411,Chase Parker,Moderate,1,0.25,0.0,0.0,0.0
2411,Chase Parker,Calm,1,-0.33,0.0,0.0,0.0
1343,Chase Seiffert,Calm,28,-0.073,0.321,9.0,8.0
1343,Chase Seiffert,Moderate,22,0.774,0.136,3.0,5.0
1343,Chase Seiffert,Tough,1,0.34,0.0,0.0,0.0
1699,Chase Sienkiewicz,Calm,5,0.912,0.0,0.0,1.0
1699,Chase Sienkiewicz,Moderate,3,3.147,0.0,0.0,2.0
2441,Chaz Aurilia,Calm,1,-0.47,0.0,0.0,0.0
1106,Chesson Hadley,Calm,172,0.478,0.18,31.0,47.0
1106,Chesson Hadley,Moderate,94,-0.111,0.287,27.0,18.0
1106,Chesson Hadley,Tough,5,1.676,0.0,0.0,3.0
1103,Chez Reavie,Calm,187,0.455,0.219,41.0,63.0
1103,Chez Reavie,Moderate,80,0.651,0.25,20.0,25.0
1103,Chez Reavie,Tough,8,0.3,0.125,1.0,2.0
2072,Chip McDaniel,Calm,2,1.85,0.0,0.0,1.0
1589,Chris Baker,Calm,4,1.145,0.0,0.0,0.0
1589,Chris Baker,Tough,3,2.573,0.0,0.0,1.0
1589,Chris Baker,Moderate,3,-0.957,0.333,1.0,1.0
2288,Chris Couch,Calm,1,2.42,0.0,0.0,1.0
2288,Chris Couch,Moderate,1,2.27,0.0,0.0,1.0
2060,Chris Crawford,Calm,1,0.45,0.0,0.0,0.0
2060,Chris Crawford,Moderate,1,0.65,0.0,0.0,0.0
1895,Chris Francoeur,Calm,3,-0.163,0.333,1.0,1.0
1895,Chris Francoeur,Moderate,1,-1.92,0.0,0.0,0.0
2254,Chris French,Moderate,1,4.29,0.0,0.0,1.0
2254,Chris French,Calm,1,5.43,0.0,0.0,1.0
1126,Chris Gotterup,Calm,146,-0.291,0.308,45.0,31.0
1126,Chris Gotterup,Moderate,90,-0.665,0.278,25.0,16.0
1126,Chris Gotterup,Tough,7,0.287,0.143,1.0,2.0
1051,Chris Kirk,Calm,210,-0.536,0.31,65.0,34.0
1051,Chris Kirk,Moderate,122,-0.196,0.295,36.0,28.0
1051,Chris Kirk,Tough,6,0.733,0.167,1.0,2.0
1522,Chris Korte,Calm,12,-0.557,0.25,3.0,2.0
1522,Chris Korte,Moderate,2,3.965,0.0,0.0,2.0
1446,Chris Naegel,Calm,11,1.804,0.091,1.0,6.0
1446,Chris Naegel,Moderate,10,0.278,0.4,4.0,3.0
1461,Chris Nido,Moderate,10,0.114,0.2,2.0,2.0
1461,Chris Nido,Calm,10,-0.046,0.1,1.0,2.0
2413,Chris Paisley,Moderate,1,-0.29,0.0,0.0,0.0
2413,Chris Paisley,Calm,1,1.82,0.0,0.0,0.0
1741,Chris Petefish,Calm,6,-0.428,0.333,2.0,1.0
2362,Chris Sanger,Calm,1,11.43,0.0,0.0,1.0
2362,Chris Sanger,Moderate,1,8.29,0.0,0.0,1.0
1261,Chris Stroud,Calm,54,0.305,0.111,6.0,7.0
1261,Chris Stroud,Moderate,34,0.118,0.118,4.0,6.0
2369,Chris Wood,Moderate,2,6.335,0.0,0.0,2.0
1040,Christiaan Bezuidenhout,Calm,225,-0.341,0.276,62.0,43.0
1040,Christiaan Bezuidenhout,Moderate,119,-0.722,0.319,38.0,16.0
1040,Christiaan Bezuidenhout,Tough,9,-1.316,0.333,3.0,0.0
1865,Christian Banke,Calm,4,0.205,0.0,0.0,0.0
2347,Christian Cavaliere,Calm,2,1.305,0.0,0.0,1.0
1769,Christian Salzer,Calm,4,-2.018,0.5,2.0,0.0
1769,Christian Salzer,Moderate,2,2.175,0.0,0.0,1.0
1384,Christo Lamprecht,Moderate,15,1.018,0.2,3.0,6.0
1384,Christo Lamprecht,Calm,14,3.007,0.071,1.0,8.0
1384,Christo Lamprecht,Tough,6,-0.56,0.333,2.0,2.0
1904,Christoffer Bring,Calm,3,-2.377,0.667,2.0,0.0
1904,Christoffer Bring,Moderate,1,-0.91,0.0,0.0,0.0
2291,Clay Feagler,Moderate,2,3.44,0.0,0.0,1.0
1641,Clément Sordet,Calm,8,-2.539,0.5,4.0,1.0
1641,Clément Sordet,Moderate,1,1.09,0.0,0.0,0.0
1931,Cody Blick,Calm,4,0.455,0.25,1.0,1.0
1225,Cody Gribble,Calm,70,0.486,0.214,15.0,18.0
1225,Cody Gribble,Moderate,47,1.126,0.128,6.0,17.0
1225,Cody Gribble,Tough,4,2.218,0.25,1.0,2.0
1368,Cole Hammer,Calm,24,2.323,0.125,3.0,13.0
1368,Cole Hammer,Moderate,15,0.025,0.267,4.0,3.0
1368,Cole Hammer,Tough,1,0.23,0.0,0.0,0.0
2003,Cole Rueck,Calm,4,0.442,0.25,1.0,2.0
1642,Cole Sherwood,Calm,4,-1.193,0.25,1.0,0.0
1642,Cole Sherwood,Moderate,4,0.83,0.0,0.0,2.0
1899,Colin Inglis,Moderate,3,2.583,0.0,0.0,2.0
1899,Colin Inglis,Calm,1,4.43,0.0,0.0,1.0
2182,Colin Prater,Calm,2,5.305,0.0,0.0,2.0
1068,Collin Morikawa,Calm,198,-1.228,0.424,84.0,27.0
1068,Collin Morikawa,Moderate,107,-0.953,0.318,34.0,11.0
1068,Collin Morikawa,Tough,10,-1.798,0.5,5.0,0.0
2415,Conner Godsey,Moderate,1,-0.22,0.0,0.0,0.0
2415,Conner Godsey,Calm,1,2.63,0.0,0.0,1.0
2019,Connor Burgess,Calm,4,0.955,0.0,0.0,1.0
2292,Connor Creasy,Calm,2,0.785,0.0,0.0,0.0
2310,Connor Doyal,Moderate,1,2.99,0.0,0.0,1.0
2310,Connor Doyal,Calm,1,2.92,0.0,0.0,1.0
2209,Connor Graham,Moderate,2,3.215,0.0,0.0,1.0
1660,Connor Howe,Calm,7,1.463,0.143,1.0,3.0
1660,Connor Howe,Moderate,1,-2.23,1.0,1.0,0.0
1845,Connor Jones,Tough,3,0.907,0.0,0.0,0.0
1845,Connor Jones,Moderate,1,-0.78,0.0,0.0,0.0
2221,Connor McKinney,Moderate,2,3.715,0.0,0.0,2.0
1468,Connor Syme,Moderate,10,0.524,0.3,3.0,4.0
1468,Connor Syme,Calm,7,0.166,0.286,2.0,1.0
1468,Connor Syme,Tough,1,-0.79,0.0,0.0,0.0
2365,Connor Williams,Calm,2,0.285,0.5,1.0,1.0
1969,Conor Purcell,Calm,4,0.295,0.25,1.0,1.0
1548,Conrad Shindler,Calm,7,-0.116,0.286,2.0,2.0
1548,Conrad Shindler,Moderate,5,0.204,0.2,1.0,1.0
1629,Cooper Dossey,Calm,7,-2.239,0.571,4.0,1.0
1629,Cooper Dossey,Moderate,3,2.993,0.0,0.0,2.0
1618,Cooper Musselman,Calm,8,0.199,0.125,1.0,2.0
1618,Cooper Musselman,Tough,1,3.26,0.0,0.0,1.0
1618,Cooper Musselman,Moderate,1,2.51,0.0,0.0,1.0
1030,Corey Conners,Calm,210,-0.767,0.367,77.0,32.0
1030,Corey Conners,Moderate,142,-0.838,0.359,51.0,19.0
1030,Corey Conners,Tough,11,-1.544,0.545,6.0,2.0
2419,Corey Kozuma,Tough,1,4.04,0.0,0.0,1.0
2419,Corey Kozuma,Moderate,1,0.68,0.0,0.0,0.0
2134,Corey Pavin,Calm,1,2.7,0.0,0.0,1.0
2134,Corey Pavin,Moderate,1,7.8,0.0,0.0,1.0
1707,Corey Pereira,Calm,7,-1.183,0.571,4.0,1.0
1917,Corey Shaun,Calm,3,-0.497,0.333,1.0,0.0
1917,Corey Shaun,Moderate,1,3.08,0.0,0.0,1.0
1749,Cougar Collins,Moderate,4,1.79,0.0,0.0,2.0
1749,Cougar Collins,Calm,2,2.195,0.0,0.0,1.0
1840,Craig Hocknull,Moderate,3,4.8,0.0,0.0,3.0
1840,Craig Hocknull,Calm,1,4.27,0.0,0.0,1.0
2246,Cristian DiMarco,Calm,1,-3.53,1.0,1.0,0.0
2246,Cristian DiMarco,Moderate,1,1.01,0.0,0.0,0.0
1282,Cristobal Del Solar,Calm,56,1.216,0.179,10.0,21.0
1282,Cristobal Del Solar,Moderate,21,0.565,0.143,3.0,6.0
1282,Cristobal Del Solar,Tough,1,5.16,0.0,0.0,1.0
2242,Curtis Knipes,Moderate,2,1.215,0.0,0.0,1.0
1816,Curtis Luck,Moderate,3,3.207,0.333,1.0,2.0
1816,Curtis Luck,Calm,1,-0.22,0.0,0.0,0.0
1321,Curtis Thompson,Calm,39,0.724,0.154,6.0,11.0
1321,Curtis Thompson,Moderate,22,0.21,0.273,6.0,5.0
2101,Cyril Bouniol,Calm,2,0.025,0.0,0.0,0.0
1334,D.A. Points,Calm,27,1.566,0.074,2.0,12.0
1334,D.A. Points,Moderate,27,1.327,0.074,2.0,11.0
1334,D.A. Points,Tough,1,0.17,0.0,0.0,0.0
1348,D.J. Trahan,Moderate,25,0.772,0.08,2.0,9.0
1348,D.J. Trahan,Calm,24,0.122,0.125,3.0,1.0
1644,Daan Huizing,Calm,8,-1.223,0.375,3.0,2.0
2332,Daijiro Izumida,Moderate,2,2.62,0.0,0.0,1.0
1452,Dale Whitnell,Calm,15,0.235,0.2,3.0,5.0
1452,Dale Whitnell,Moderate,4,0.883,0.0,0.0,1.0
1452,Dale Whitnell,Tough,1,-1.79,0.0,0.0,0.0
1797,Dalton Ward,Moderate,4,1.59,0.0,0.0,2.0
1518,Dan Bradbury,Moderate,7,3.253,0.0,0.0,4.0
1518,Dan Bradbury,Calm,6,-0.115,0.333,2.0,4.0
1518,Dan Bradbury,Tough,1,-0.79,0.0,0.0,0.0
1401,Dan Brown,Calm,22,-0.375,0.409,9.0,5.0
1401,Dan Brown,Moderate,8,-0.191,0.25,2.0,0.0
1401,Dan Brown,Tough,1,-2.96,1.0,1.0,0.0
1830,Dan Erickson,Calm,3,-0.163,0.0,0.0,0.0
1830,Dan Erickson,Moderate,1,5.08,0.0,0.0,1.0
1992,Dan McCarthy,Moderate,2,-0.295,0.5,1.0,1.0
1992,Dan McCarthy,Tough,1,7.52,0.0,0.0,1.0
1992,Dan McCarthy,Calm,1,0.87,0.0,0.0,0.0
1936,Daniel Azallion,Calm,3,3.503,0.0,0.0,1.0
1936,Daniel Azallion,Moderate,1,7.08,0.0,0.0,1.0
1804,Daniel Bennett,Calm,4,1.342,0.0,0.0,2.0
1132,Daniel Berger,Calm,139,-0.603,0.302,42.0,23.0
1132,Daniel Berger,Moderate,76,-0.236,0.263,20.0,15.0
1132,Daniel Berger,Tough,14,0.146,0.071,1.0,3.0
1782,Daniel Brown,Moderate,5,-1.04,0.2,1.0,1.0
1782,Daniel Brown,Calm,1,0.56,0.0,0.0,0.0
1658,Daniel Chopra,Moderate,6,4.06,0.0,0.0,5.0
1658,Daniel Chopra,Calm,2,12.85,0.0,0.0,2.0
2001,Daniel Gale,Moderate,4,2.67,0.0,0.0,3.0
1691,Daniel Gavins,Calm,4,1.443,0.25,1.0,2.0
1691,Daniel Gavins,Moderate,3,-0.363,0.0,0.0,0.0
1691,Daniel Gavins,Tough,1,8.21,0.0,0.0,1.0
1465,Daniel Hillier,Moderate,11,0.072,0.364,4.0,3.0
1465,Daniel Hillier,Calm,6,-0.27,0.333,2.0,1.0
1465,Daniel Hillier,Tough,1,-2.79,1.0,1.0,0.0
1964,Daniel Iceman,Calm,4,6.03,0.0,0.0,3.0
2295,Daniel Kim,Moderate,1,-0.92,0.0,0.0,0.0
2295,Daniel Kim,Calm,1,10.38,0.0,0.0,1.0
1692,Daniel Summerhays,Calm,7,-0.81,0.429,3.0,2.0
1692,Daniel Summerhays,Moderate,1,-1.92,0.0,0.0,0.0
2128,Daniel Wetterich,Moderate,1,1.71,0.0,0.0,0.0
2128,Daniel Wetterich,Calm,1,2.82,0.0,0.0,1.0
2422,Daniel Young,Moderate,2,0.215,0.0,0.0,0.0
1651,Daniel van Tonder,Moderate,6,2.427,0.167,1.0,4.0
1651,Daniel van Tonder,Calm,2,1.405,0.0,0.0,1.0
1595,Danny Guise,Calm,6,5.907,0.0,0.0,5.0
1595,Danny Guise,Moderate,4,1.297,0.0,0.0,2.0
1288,Danny Lee,Calm,45,0.054,0.289,13.0,13.0
1288,Danny Lee,Moderate,30,1.461,0.1,3.0,13.0
2390,Danny List,Moderate,1,4.72,0.0,0.0,1.0
2390,Danny List,Tough,1,0.21,0.0,0.0,0.0
1242,Danny Walker,Calm,67,0.143,0.284,19.0,22.0
1242,Danny Walker,Moderate,31,0.231,0.258,8.0,9.0
1242,Danny Walker,Tough,4,1.165,0.25,1.0,2.0
1177,Danny Willett,Calm,100,0.617,0.2,20.0,29.0
1177,Danny Willett,Moderate,74,0.102,0.216,16.0,17.0
1177,Danny Willett,Tough,7,0.421,0.143,1.0,2.0
1682,Darius Van Driel,Calm,8,0.251,0.25,2.0,2.0
1614,Darren Clarke,Moderate,9,1.972,0.111,1.0,3.0
1614,Darren Clarke,Calm,1,3.56,0.0,0.0,1.0
1768,Darren Fichardt,Moderate,5,1.96,0.2,1.0,3.0
1768,Darren Fichardt,Calm,1,7.56,0.0,0.0,1.0
1727,David Bradshaw,Calm,5,1.262,0.0,0.0,2.0
1727,David Bradshaw,Tough,1,6.23,0.0,0.0,1.0
1545,David Carey,Moderate,7,1.294,0.143,1.0,4.0
1545,David Carey,Calm,5,3.244,0.0,0.0,3.0
2443,David Drysdale,Calm,1,4.0,0.0,0.0,1.0
2104,David Duval,Moderate,2,4.76,0.0,0.0,1.0
1304,David Ford,Calm,42,0.135,0.286,12.0,7.0
1304,David Ford,Moderate,21,0.045,0.19,4.0,4.0
1304,David Ford,Tough,3,0.17,0.0,0.0,1.0
2296,David Frost,Calm,1,6.7,0.0,0.0,1.0
2296,David Frost,Moderate,1,5.8,0.0,0.0,1.0
1352,David Hearn,Calm,24,1.993,0.167,4.0,13.0
1352,David Hearn,Moderate,23,1.837,0.087,2.0,11.0
2045,David Horsey,Calm,2,4.805,0.0,0.0,2.0
2045,David Horsey,Moderate,1,4.0,0.0,0.0,1.0
1853,David Kocher,Calm,4,-0.545,0.0,0.0,0.0
1543,David Law,Moderate,8,-0.041,0.25,2.0,2.0
1543,David Law,Calm,3,0.29,0.0,0.0,1.0
1543,David Law,Tough,1,3.21,0.0,0.0,1.0
2174,David Liechty,Calm,1,3.81,0.0,0.0,1.0
2174,David Liechty,Moderate,1,6.77,0.0,0.0,1.0
1214,David Lingmerth,Calm,67,0.769,0.209,14.0,17.0
1214,David Lingmerth,Moderate,64,0.269,0.281,18.0,21.0
1214,David Lingmerth,Tough,5,-0.158,0.2,1.0,1.0
1033,David Lipsky,Calm,243,0.225,0.23,56.0,56.0
1033,David Lipsky,Moderate,105,-0.052,0.286,30.0,27.0
1033,David Lipsky,Tough,12,0.237,0.25,3.0,3.0
1653,David Longmire,Calm,8,-1.93,0.375,3.0,1.0
1494,David Micheluzzi,Moderate,8,1.43,0.125,1.0,5.0
1494,David Micheluzzi,Calm,8,0.669,0.125,1.0,3.0
1831,David Nyfjall,Calm,2,0.305,0.0,0.0,0.0
1831,David Nyfjall,Moderate,2,1.16,0.0,0.0,1.0
1929,David Perkins,Calm,3,0.503,0.0,0.0,1.0
1929,David Perkins,Moderate,1,-3.92,1.0,1.0,0.0
1503,David Puig,Calm,12,-0.645,0.333,4.0,3.0
1503,David Puig,Moderate,4,2.705,0.25,1.0,2.0
1662,David Ravetto,Calm,7,0.21,0.143,1.0,1.0
1662,David Ravetto,Moderate,1,-2.91,1.0,1.0,0.0
1138,David Skinns,Calm,135,0.535,0.193,26.0,43.0
1138,David Skinns,Moderate,78,0.392,0.231,18.0,19.0
1138,David Skinns,Tough,11,0.408,0.273,3.0,4.0
2123,Davis Bryant,Calm,2,2.53,0.0,0.0,1.0
1457,Davis Chatfield,Calm,13,0.612,0.231,3.0,4.0
1457,Davis Chatfield,Moderate,5,0.044,0.0,0.0,1.0
1457,Davis Chatfield,Tough,2,1.175,0.0,0.0,0.0
1676,Davis Lamb,Calm,7,-0.667,0.571,4.0,1.0
1676,Davis Lamb,Moderate,1,-2.92,1.0,1.0,0.0
1432,Davis Love III,Moderate,12,4.698,0.0,0.0,6.0
1432,Davis Love III,Calm,11,3.311,0.0,0.0,6.0
1032,Davis Riley,Calm,215,0.331,0.26,56.0,57.0
1032,Davis Riley,Moderate,136,0.428,0.279,38.0,46.0
1032,Davis Riley,Tough,11,-0.583,0.273,3.0,1.0
1515,Davis Shore,Calm,10,-1.526,0.5,5.0,1.0
1515,Davis Shore,Moderate,4,0.722,0.0,0.0,0.0
1072,Davis Thompson,Calm,193,-0.65,0.316,61.0,32.0
1072,Davis Thompson,Moderate,107,-0.128,0.224,24.0,23.0
1072,Davis Thompson,Tough,9,-1.692,0.556,5.0,2.0
1337,Dawie van der Walt,Calm,27,1.248,0.111,3.0,11.0
1337,Dawie van der Walt,Moderate,26,1.394,0.115,3.0,12.0
1337,Dawie van der Walt,Tough,1,2.34,0.0,0.0,1.0
1654,Dawson Armstrong,Calm,7,0.19,0.143,1.0,2.0
1654,Dawson Armstrong,Moderate,1,7.08,0.0,0.0,1.0
2308,Dawson Jones,Calm,2,2.285,0.0,0.0,2.0
1301,Dean Burmester,Calm,42,0.03,0.262,11.0,10.0
1301,Dean Burmester,Moderate,24,-0.753,0.458,11.0,5.0
1301,Dean Burmester,Tough,1,0.15,0.0,0.0,0.0
1015,Denny McCarthy,Calm,227,-0.68,0.295,67.0,32.0
1015,Denny McCarthy,Moderate,137,-0.631,0.292,40.0,23.0
1015,Denny McCarthy,Tough,15,-0.589,0.133,2.0,1.0
2107,Denwit Boriboonsub,Moderate,2,5.76,0.0,0.0,2.0
1883,Deon Germishuys,Calm,4,-0.423,0.25,1.0,1.0
2165,Derek Bard,Moderate,2,-0.92,0.5,1.0,0.0
2163,Derek Deminsky,Calm,2,4.65,0.0,0.0,2.0
